Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2006-04-12,6710.62,6813.66,6709.83,6808.5,3346032896.0
2006-04-13,6850.19,6868.74,6828.95,6855.74,3868247808.0
2006-04-14,6888.18,6952.54,6876.47,6952.54,3851964928.0
2006-04-17,6982.47,7015.91,6950.58,7000.09,4291524864.0
2006-04-18,7007.45,7007.45,6918.46,6989.46,3446987776.0
2006-04-19,7073.32,7093.43,7038.78,7038.78,4219006720.0
2006-04-20,7061.38,7107.68,7030.89,7102.74,3801873920.0
2006-04-21,7130.68,7160.74,7092.93,7093.05,4619755008.0
2006-04-24,7066.19,7141.29,7057.19,7096.04,3448629760.0
2006-04-25,7125.9,7166.47,7052.9,7059.94,4151475712.0
2006-04-26,7080.62,7173.56,7047.96,7168.98,3854290944.0
2006-04-27,7203.75,7229.35,7136.21,7136.21,5721453568.0
2006-04-28,7172.31,7184.37,7103.87,7171.77,4150913792.0
2006-05-02,7174.93,7217.37,7141.91,7199.6,4516623872.0
2006-05-03,7242.04,7265.17,7233.84,7242.37,4848797696.0
2006-05-04,7280.82,7351.87,7278.49,7345.04,5495386624.0
2006-05-05,7409.65,7455.83,7355.42,7370.44,6389007872.0
2006-05-08,7438.41,7474.05,7401.99,7474.05,5135504896.0
2006-05-09,7470.01,7476.07,7364.19,7388.94,5692697600.0
2006-05-10,7398.27,7426.37,7272.39,7324.71,6059686912.0
2006-05-11,7271.75,7361.45,7254.97,7361.45,4454232576.0
2006-05-12,7269.92,7326.48,7267.79,7278.96,4303762944.0
2006-05-15,7225.8,7240.92,7167.03,7176.35,4312567808.0
2006-05-16,7202.35,7202.9,7069.9,7069.9,4359993856.0
2006-05-17,7116.75,7144.28,7057.99,7116.83,3527516928.0
2006-05-18,6989.48,7045.87,6987.65,7034.03,3528841728.0
2006-05-19,7040.42,7097.27,7010.69,7074.15,2881892864.0
2006-05-22,7111.42,7112.42,6938.26,6938.26,3407286784.0
2006-05-23,6874.09,6909.58,6833.98,6843.98,2958179840.0
2006-05-24,6904.28,6932.28,6791.11,6877.01,3339459840.0
2006-05-25,6892.27,6914.45,6842.92,6861.65,3248832768.0
2006-05-26,6951.76,6976.33,6856.55,6879.51,3978865920.0
2006-05-29,6913.1,6919.96,6864.76,6878.88,2390347776.0
2006-05-30,6910.3,6912.95,6829.4,6846.95,3054218752.0
2006-06-01,6874.66,6922.34,6868.42,6872.84,2378420992.0
2006-06-02,6951.42,6967.09,6885.39,6959.64,2593640960.0
2006-06-05,6956.77,6967.38,6700.47,6715.27,3041439744.0
2006-06-06,6684.58,6738.78,6621.17,6730.27,2743728896.0
2006-06-07,6691.5,6699.54,6612.74,6612.74,2298044928.0
2006-06-08,6562.1,6564.1,6331.81,6331.81,3546307840.0
2006-06-09,6389.98,6451.17,6268.92,6444.63,3224690944.0
2006-06-12,6384.32,6443.21,6339.24,6442.9,2035424896.0
2006-06-13,6349.09,6401.55,6328.38,6337.21,2265469952.0
2006-06-14,6343.66,6494.92,6340.28,6469.01,2678019840.0
2006-06-15,6531.81,6535.13,6418.77,6426.39,2097263872.0
2006-06-16,6589.7,6629.33,6550.13,6575.77,2991598848.0
2006-06-19,6576.55,6603.98,6541.33,6583.04,2178112000.0
2006-06-20,6536.11,6552.17,6324.69,6363.55,2622818816.0
2006-06-21,6354.43,6399.22,6290.63,6299.59,2149072896.0
2006-06-22,6427.71,6487.91,6397.13,6485.15,2142438912.0
2006-06-23,6432.46,6462.91,6362.23,6452.31,1883019904.0
2006-06-26,6464.4,6548.94,6448.51,6523.68,1928479872.0
2006-06-27,6520.77,6622.81,6513.03,6572.39,2543339776.0
2006-06-28,6500.38,6540.93,6481.65,6540.93,2105505920.0
2006-06-29,6578.58,6623.39,6574.4,6607.39,2710143744.0
2006-06-30,6731.07,6731.07,6682.38,6704.41,3061993728.0
2006-07-03,6727.23,6735.34,6705.25,6718.5,1923612928.0
2006-07-04,6748.47,6789.55,6722.39,6734.51,2504135936.0
2006-07-05,6709.21,6741.52,6651.55,6659.96,2384281856.0
2006-07-06,6630.04,6659.07,6608.49,6659.07,1897574912.0
2006-07-07,6651.02,6671.74,6628.46,6660.61,2090432896.0
2006-07-10,6609.86,6694.75,6588.55,6682.46,1779948928.0
2006-07-11,6672.32,6702.64,6639.13,6639.13,1760032896.0
2006-07-12,6681.9,6725.42,6612.34,6634.09,2314865920.0
2006-07-13,6591.56,6624.04,6562.54,6567.6,1618166912.0
2006-07-14,6472.29,6489.65,6413.92,6428.03,2137289856.0
2006-07-17,6402.77,6416.41,6232.49,6257.8,2149321984.0
2006-07-18,6257.45,6293.12,6244.15,6285.31,1769991936.0
2006-07-19,6317.58,6359.82,6277.24,6277.24,1804877952.0
2006-07-20,6423.61,6446.29,6393.89,6443.74,2219132928.0
2006-07-21,6396.7,6423.52,6373.59,6420.01,1823593856.0
2006-07-24,6316.83,6363.68,6308.72,6359.63,1564732928.0
2006-07-25,6433.32,6435.83,6390.99,6390.99,1952567936.0
2006-07-26,6389.49,6406.66,6360.11,6376.39,1763208960.0
2006-07-27,6379.4,6461.92,6373.11,6459.25,1985328896.0
2006-07-28,6450.04,6490.36,6448.37,6480.07,2093433856.0
2006-07-31,6528.23,6531.11,6428.26,6454.58,1974088960.0
2006-08-01,6464.59,6478.34,6435.93,6441.46,1709023872.0
2006-08-02,6426.23,6488.68,6421.78,6471.42,1843953920.0
2006-08-03,6496.01,6514.9,6460.03,6462.32,2242624000.0
2006-08-04,6483.07,6491.67,6421.55,6442.61,1958472960.0
2006-08-07,6425.99,6450.06,6405.09,6416.61,1579044864.0
2006-08-08,6442.68,6502.14,6441.16,6502.14,1704025856.0
2006-08-09,6493.89,6574.49,6488.59,6573.22,2273647872.0
2006-08-10,6555.28,6606.28,6555.28,6578.61,2633455872.0
2006-08-11,6612.48,6617.23,6559.27,6571.1,2314778880.0
2006-08-14,6588.47,6634.73,6587.36,6611.9,1845015936.0
2006-08-15,6628.5,6628.5,6595.35,6615.13,1946820864.0
2006-08-16,6686.23,6699.83,6663.07,6696.63,3102751744.0
2006-08-17,6752.99,6761.79,6722.58,6733.46,3067260928.0
2006-08-18,6761.4,6761.4,6719.75,6721.08,2223483904.0
2006-08-21,6715.72,6715.72,6498.18,6505.92,2616081920.0
2006-08-22,6524.72,6590.2,6517.28,6590.2,1728310912.0
2006-08-23,6584.66,6587.46,6454.71,6556.33,2066846848.0
2006-08-24,6540.03,6570.62,6525.36,6550.64,2633455872.0
2006-08-25,6594.82,6600.94,6526.22,6526.22,1563707904.0
2006-08-28,6515.08,6515.08,6422.38,6444.76,1554900864.0
2006-08-29,6485.98,6500.89,6460.67,6479.91,1542187904.0
2006-08-30,6523.68,6602.81,6523.68,6587.12,2194419968.0
2006-08-31,6647.67,6667.62,6611.77,6611.77,2199283968.0
2006-09-01,6631.83,6658.13,6625.23,6651.46,1916111872.0
2006-09-04,6706.51,6761.65,6706.51,6750.78,2330987776.0
2006-09-05,6764.95,6766.81,6725.58,6734.73,1662749952.0
2006-09-06,6712.8,6747.98,6661.56,6688.4,2025475840.0
2006-09-07,6638.79,6689.2,6630.25,6685.23,1528835968.0
2006-09-08,6664.11,6718.83,6654.77,6693.11,1662749952.0
2006-09-11,6714.36,6802.84,6674.55,6693.88,2058077952.0
2006-09-12,6698.38,6698.38,6620.71,6625.73,1790802944.0
2006-09-13,6687.71,6690.29,6631.97,6664.87,1582574976.0
2006-09-14,6687.57,6691.51,6550.03,6598.87,2092243840.0
2006-09-15,6585.03,6681.09,6575.87,6681.09,1513906944.0
2006-09-18,6784.77,6886.3,6775.12,6882.48,2748852992.0
2006-09-19,6897.59,6915.08,6858.85,6881.87,2543751936.0
2006-09-20,6850.4,6890.63,6839.69,6877.77,2066766848.0
2006-09-21,6924.37,6938.93,6862.28,6889.89,2695080960.0
2006-09-22,6872.26,6890.9,6854.02,6885.6,1926963968.0
2006-09-25,6879.68,6921.36,6844.33,6911.21,2163462912.0
2006-09-26,6945.04,6958.79,6899.37,6901.75,2146471936.0
2006-09-27,6957.08,6961.71,6926.72,6946.27,2753245952.0
2006-09-28,6955.6,6961.92,6858.03,6885.12,2622774784.0
2006-09-29,6887.39,6903.72,6860.52,6883.05,2101272960.0
2006-10-02,6907.43,6961.78,6907.43,6960.95,2681135872.0
2006-10-03,6942.07,6976.62,6935.8,6956.88,2470644992.0
2006-10-04,6967.77,6980.67,6874.98,6874.98,2480636928.0
2006-10-05,6955.74,7004.42,6926.73,6997.24,3212292864.0
2006-10-11,6984.45,7022.49,6984.45,7006.67,3047705856.0
2006-10-12,7032.76,7039.93,6983.46,6984.58,2987850752.0
2006-10-13,7060.19,7096.51,7046.65,7068.8,3328551936.0
2006-10-16,7102.97,7159.85,7099.11,7151.42,3844380928.0
2006-10-17,7133.85,7133.85,7070.3,7075.13,2934187776.0
2006-10-18,7021.96,7035.45,6980.07,7017.6,2564592896.0
2006-10-19,7000.68,7045.99,6986.85,6995.83,2466643968.0
2006-10-20,7029.65,7048.09,7021.34,7039.37,2387834880.0
2006-10-23,7041.7,7043.48,7008.13,7040.26,2502603008.0
2006-10-24,7075.81,7120.24,7070.17,7097.42,2900287744.0
2006-10-25,7099.94,7110.93,7059.89,7059.89,2704254976.0
2006-10-26,7083.15,7119.55,7080.84,7080.84,2775829760.0
2006-10-27,7112.54,7132.29,7082.68,7086.74,2662600960.0
2006-10-30,7050.05,7050.05,6995.1,6995.2,2162166784.0
2006-10-31,7020.35,7025.21,7004.15,7021.32,1836737920.0
2006-11-01,7036.07,7058.69,7013.99,7013.99,2336128000.0
2006-11-02,7008.42,7089.7,7005.13,7078.1,2683947776.0
2006-11-03,7079.71,7186.98,7079.71,7161.61,3734281728.0
2006-11-06,7036.89,7160.66,7036.89,7120.44,3122021888.0
2006-11-07,7198.9,7219.06,7180.75,7184.65,3724004864.0
2006-11-08,7200.77,7207.33,7176.66,7178.34,3407937792.0
2006-11-09,7209.9,7242.45,7146.72,7151.13,4597927936.0
2006-11-10,7159.8,7176.06,7130.57,7174.2,2816536832.0
2006-11-13,7182.78,7191.09,7136.06,7136.06,3034726912.0
2006-11-14,7185.66,7216.64,7168.85,7204.04,4129173760.0
2006-11-15,7254.47,7269.01,7229.02,7236.85,4100549888.0
2006-11-16,7272.5,7290.25,7240.25,7257.48,3867239936.0
2006-11-17,7282.38,7287.91,7251.65,7259.54,3452005888.0
2006-11-20,7266.4,7270.28,7228.97,7261.48,3320286720.0
2006-11-21,7258.63,7320.06,7245.42,7309.69,3354251776.0
2006-11-22,7330.01,7350.63,7314.36,7348.77,3774045696.0
2006-11-23,7371.3,7430.9,7368.01,7384.69,4332532736.0
2006-11-24,7394.75,7427.36,7366.08,7427.36,3679223808.0
2006-11-27,7494.58,7506.06,7463.87,7498.14,4707201536.0
2006-11-28,7447.66,7483.43,7444.93,7444.93,4191408896.0
2006-11-29,7476.54,7513.5,7431.87,7474.18,4496092672.0
2006-11-30,7527.47,7567.72,7500.24,7567.72,4853372928.0
2006-12-01,7587.5,7621.81,7557.62,7613.56,5281546752.0
2006-12-04,7622.08,7659.83,7590.91,7647.0,5136466944.0
2006-12-05,7700.14,7703.25,7575.14,7609.89,5402035712.0
2006-12-06,7634.79,7697.24,7620.98,7693.33,3884406784.0
2006-12-07,7697.12,7716.85,7669.22,7686.52,4261915904.0
2006-12-08,7658.04,7658.04,7601.29,7636.29,3735328768.0
2006-12-11,7633.93,7635.72,7582.62,7612.12,3432222720.0
2006-12-12,7604.75,7604.75,7441.0,7458.56,4265491712.0
2006-12-13,7480.04,7494.49,7369.08,7450.29,3816421888.0
2006-12-14,7456.31,7492.29,7428.37,7480.41,3104554752.0
2006-12-15,7546.81,7568.02,7531.48,7538.81,3545988864.0
2006-12-18,7568.81,7648.06,7561.87,7624.62,3491160832.0
2006-12-19,7624.75,7648.75,7598.87,7598.87,3864893696.0
2006-12-20,7627.93,7661.93,7614.71,7648.35,3928433920.0
2006-12-21,7655.64,7685.87,7614.45,7620.93,3854458880.0
2006-12-22,7636.73,7660.33,7621.48,7652.47,2998166784.0
2006-12-25,7658.04,7667.43,7635.16,7646.81,2859973888.0
2006-12-26,7668.91,7749.46,7668.91,7727.58,4260615680.0
2006-12-27,7761.08,7790.31,7733.18,7733.18,4039950848.0
2006-12-28,7777.85,7782.41,7720.29,7732.93,3563621888.0
2006-12-29,7747.62,7823.72,7747.62,7823.72,3956461824.0
2007-01-02,7871.41,7937.25,7843.6,7920.79,4754848768.0
2007-01-03,7954.96,7999.41,7917.29,7917.29,4838309888.0
2007-01-04,7929.89,7955.89,7901.24,7934.5,4597804544.0
2007-01-05,7940.2,7942.23,7821.71,7835.56,4130461696.0
2007-01-08,7778.56,7797.56,7736.1,7736.71,3339923968.0
2007-01-09,7778.37,7827.93,7778.37,7790.0,3578997760.0
2007-01-10,7737.25,7748.79,7682.81,7698.52,4163359744.0
2007-01-11,7724.1,7748.96,7599.54,7618.54,4556850688.0
2007-01-12,7713.62,7769.31,7704.39,7761.71,3589525760.0
2007-01-15,7809.91,7814.85,7741.49,7783.5,2980584960.0
2007-01-16,7792.77,7831.2,7780.64,7792.08,2812776960.0
2007-01-17,7757.79,7841.25,7747.58,7833.98,3113761792.0
2007-01-18,7852.25,7896.95,7830.23,7895.18,3357118720.0
2007-01-19,7859.47,7892.6,7840.08,7840.08,3490040832.0
2007-01-22,7866.16,7871.0,7784.21,7842.47,3377812736.0
2007-01-23,7837.43,7869.54,7818.58,7852.35,3029105920.0
2007-01-24,7943.24,7949.48,7916.39,7935.54,3536739840.0
2007-01-25,7982.64,7990.54,7917.64,7923.77,3470839808.0
2007-01-26,7825.75,7883.5,7793.91,7821.31,2619430912.0
2007-01-29,7831.56,7838.91,7746.37,7751.79,2407077888.0
2007-01-30,7763.52,7778.24,7725.41,7739.91,2169625856.0
2007-01-31,7759.79,7778.68,7637.54,7699.64,2476230912.0
2007-02-01,7751.29,7757.62,7679.77,7701.54,2053831936.0
2007-02-02,7754.16,7801.62,7751.52,7777.02,2245796864.0
2007-02-05,7786.77,7823.93,7772.04,7783.12,2079421952.0
2007-02-06,7816.29,7875.75,7802.93,7875.75,2709863936.0
2007-02-07,7894.77,7894.77,7850.06,7850.06,2519695872.0
2007-02-08,7875.52,7884.73,7790.62,7842.22,2212014848.0
2007-02-09,7847.18,7884.54,7822.52,7859.52,2693372928.0
2007-02-12,7826.46,7826.46,7764.5,7776.35,2093933952.0
2007-02-13,7782.06,7800.87,7725.81,7736.83,2129636864.0
2007-02-14,7800.98,7812.18,7764.31,7809.45,2479335936.0
2007-02-26,7939.39,7950.2,7899.54,7900.2,3500595712.0
2007-02-27,7908.79,7939.5,7881.91,7901.96,3217535744.0
2007-03-01,7707.62,7761.39,7663.16,7678.66,3446867712.0
2007-03-02,7653.35,7695.14,7625.99,7670.77,2961913856.0
2007-03-05,7565.95,7565.95,7306.06,7344.56,3798146816.0
2007-03-06,7379.08,7452.83,7349.98,7451.06,2644157952.0
2007-03-07,7516.21,7519.46,7449.66,7480.89,3116095744.0
2007-03-08,7517.77,7573.87,7510.43,7573.87,2851743744.0
2007-03-09,7615.81,7619.35,7550.83,7568.2,2636718848.0
2007-03-12,7611.14,7640.14,7590.81,7629.14,3255989760.0
2007-03-13,7664.7,7694.58,7661.75,7684.0,2755910912.0
2007-03-14,7552.73,7575.52,7526.48,7570.27,2961913856.0
2007-03-15,7631.66,7708.98,7631.66,7695.96,3353094912.0
2007-03-16,7707.14,7743.37,7676.39,7719.79,3461901824.0
2007-03-19,7739.56,7759.66,7713.77,7737.46,2947974912.0
2007-03-20,7784.27,7798.27,7736.2,7736.2,3250313728.0
2007-03-21,7780.29,7784.18,7746.35,7757.02,2681256960.0
2007-03-22,7843.64,7856.99,7822.62,7823.66,3328050944.0
2007-03-23,7834.62,7879.08,7806.89,7859.31,3088210944.0
2007-03-26,7878.58,7887.33,7853.14,7877.81,2964972800.0
2007-03-27,7876.75,7928.02,7839.22,7845.16,3311550720.0
2007-03-28,7832.62,7841.39,7769.29,7788.14,3036040960.0
2007-03-29,7765.06,7863.62,7764.04,7848.33,3466022912.0
2007-03-30,7877.75,7888.81,7839.91,7884.41,3518917888.0
2007-04-02,7888.16,7931.99,7866.58,7884.99,3706053888.0
2007-04-03,7894.87,7932.91,7879.87,7932.91,3685790720.0
2007-04-04,7989.64,8021.58,7970.46,8004.6,4104627712.0
2007-04-09,8048.33,8066.77,8026.33,8056.56,3939680768.0
2007-04-10,8064.54,8064.54,8002.49,8048.39,3851551744.0
2007-04-11,8073.66,8105.81,8055.66,8084.45,3527538944.0
2007-04-12,8043.77,8090.93,8039.12,8075.2,3522044928.0
2007-04-13,8100.08,8108.5,7999.68,8002.29,3764571904.0
2007-04-16,8088.83,8096.83,8030.5,8043.54,3719484928.0
2007-04-17,8100.6,8100.6,7952.18,7959.29,4612853760.0
2007-04-18,7981.35,8003.31,7946.35,8003.31,3190363904.0
2007-04-19,7978.58,7991.68,7883.91,7888.62,3635920896.0
2007-04-20,7915.91,7945.7,7912.49,7942.66,3054331904.0
2007-04-23,8009.54,8062.7,8006.41,8010.46,3174249728.0
2007-04-24,8011.81,8051.66,7998.22,8045.0,3337246720.0
2007-04-25,8035.74,8041.27,7984.64,7984.64,3118851840.0
2007-04-26,8046.72,8052.54,8000.04,8000.04,2990075904.0
2007-04-27,8019.49,8026.5,7949.41,7949.41,2778191872.0
2007-04-30,7956.02,7956.02,7843.04,7875.41,2591688960.0
2007-05-02,7900.75,7951.68,7890.54,7903.04,2501755904.0
2007-05-03,7954.16,7965.93,7861.43,7926.66,3390082816.0
2007-05-04,7990.97,8066.06,7990.97,8066.06,2975695872.0
2007-05-07,8122.2,8132.79,8095.04,8115.27,2940335872.0
2007-05-08,8111.5,8113.31,8083.18,8095.83,2419059968.0
2007-05-09,8092.1,8093.5,8043.46,8052.7,2283046912.0
2007-05-10,8094.72,8105.08,8071.5,8096.85,2682243840.0
2007-05-11,8026.35,8049.5,8018.64,8031.54,2408005888.0
2007-05-14,8072.14,8072.14,8013.83,8030.56,2355607808.0
2007-05-15,8022.58,8041.54,7968.91,7975.02,2109589888.0
2007-05-16,7988.97,8014.87,7978.25,7988.56,2020007936.0
2007-05-17,8029.6,8080.62,8029.6,8037.96,2549346816.0
2007-05-18,8066.0,8075.21,8013.89,8034.14,2500384768.0
2007-05-21,8067.23,8159.25,8043.89,8141.58,3043320832.0
2007-05-22,8158.99,8205.88,8158.29,8188.62,3415894784.0
2007-05-23,8232.53,8256.25,8214.58,8221.79,3349159936.0
2007-05-24,8231.65,8249.48,8207.96,8216.41,2743795968.0
2007-05-25,8170.58,8170.58,8130.16,8159.97,2695287808.0
2007-05-28,8194.83,8201.65,8154.22,8156.81,2405675776.0
2007-05-29,8178.7,8229.44,8166.46,8181.49,2525420800.0
2007-05-30,8163.81,8177.75,8110.27,8147.33,2521814784.0
2007-05-31,8204.71,8220.8,8144.95,8144.95,3502128896.0
2007-06-01,8236.75,8261.66,8224.28,8249.9,3407988736.0
2007-06-04,8310.08,8317.59,8282.79,8294.79,3294286848.0
2007-06-05,8321.41,8321.41,8267.58,8303.99,3587948800.0
2007-06-06,8330.71,8376.96,8313.58,8314.67,4032431872.0
2007-06-07,8298.96,8368.55,8263.61,8355.25,3195434752.0
2007-06-08,8288.25,8308.45,8279.96,8300.71,3503795712.0
2007-06-11,8351.03,8359.75,8328.61,8338.87,3434043904.0
2007-06-12,8371.7,8396.21,8345.0,8370.25,4015860736.0
2007-06-13,8388.49,8388.49,8336.53,8346.38,3703622912.0
2007-06-14,8421.21,8476.12,8409.0,8450.71,3983971840.0
2007-06-15,8519.37,8578.33,8511.07,8573.63,4142729728.0
2007-06-20,8651.25,8761.87,8636.46,8755.87,5350082560.0
2007-06-21,8789.08,8871.71,8722.15,8851.99,4676153856.0
2007-06-22,8879.99,8884.03,8799.29,8846.38,4987978752.0
2007-06-25,8882.29,8985.92,8882.29,8939.19,5340439552.0
2007-06-26,8965.82,8983.96,8856.29,8865.75,4676602880.0
2007-06-27,8862.29,8887.87,8820.67,8844.21,4193841920.0
2007-06-28,8914.69,8914.69,8841.96,8892.83,4409421824.0
2007-06-29,8932.17,8932.95,8849.04,8883.21,4378322944.0
2007-07-02,8903.76,8939.49,8849.34,8939.49,4104156928.0
2007-07-03,8983.24,9019.92,8977.08,8996.2,5356136960.0
2007-07-04,9069.32,9112.74,9034.5,9068.98,5959772672.0
2007-07-05,9114.05,9148.78,9086.19,9148.78,5774710784.0
2007-07-06,9169.55,9199.66,9118.25,9188.3,6260080640.0
2007-07-09,9246.44,9369.83,9239.2,9369.83,6428048896.0
2007-07-10,9404.75,9404.75,9306.62,9384.73,6496101888.0
2007-07-11,9322.69,9341.32,9263.25,9290.95,6428581888.0
2007-07-12,9346.95,9400.37,9316.91,9354.41,6990743552.0
2007-07-13,9530.71,9540.34,9411.04,9471.29,7012698624.0
2007-07-16,9514.08,9539.2,9403.73,9417.32,6987411456.0
2007-07-17,9444.87,9513.95,9337.66,9509.73,6042366464.0
2007-07-18,9512.38,9574.69,9482.54,9485.34,7785265664.0
2007-07-19,9449.71,9529.34,9441.79,9473.3,7226859520.0
2007-07-20,9537.24,9585.9,9487.95,9585.9,6453381632.0
2007-07-23,9576.05,9637.17,9563.71,9621.57,5912439808.0
2007-07-24,9674.24,9745.32,9643.26,9744.05,7583361536.0
2007-07-25,9683.96,9763.25,9656.04,9740.12,6726930432.0
2007-07-26,9793.75,9807.91,9566.41,9566.41,8648826880.0
2007-07-27,9244.62,9376.95,9162.28,9162.28,7729863680.0
2007-07-30,9037.34,9136.45,8996.8,9072.57,5773134848.0
2007-07-31,9211.79,9307.8,9173.48,9287.25,5619706880.0
2007-08-01,9188.59,9265.7,8891.87,8891.87,6875515904.0
2007-08-02,9076.11,9080.07,8727.63,8950.57,5712534528.0
2007-08-03,9104.33,9134.59,9025.7,9057.82,4375028736.0
2007-08-06,8865.58,8960.75,8856.91,8941.73,3414335744.0
2007-08-07,9068.04,9068.83,8862.3,8862.3,3659735808.0
2007-08-08,8961.12,9099.46,8938.54,9099.46,3671292928.0
2007-08-09,9213.46,9219.01,9140.46,9182.59,4526359552.0
2007-08-10,8870.26,8969.3,8870.26,8931.3,4249413888.0
2007-08-13,9030.82,9030.92,8913.4,8938.96,3790396928.0
2007-08-14,8952.54,9023.25,8840.25,8910.99,3616041728.0
2007-08-15,8782.04,8808.58,8561.01,8593.04,4428666880.0
2007-08-16,8397.24,8438.08,8166.08,8201.37,4852742656.0
2007-08-17,8209.91,8307.37,7987.6,8090.29,4759116800.0
2007-08-20,8496.96,8516.75,8397.25,8515.59,3266869760.0
2007-08-21,8542.12,8586.73,8424.0,8479.08,3559779840.0
2007-08-22,8487.24,8512.45,8432.32,8493.46,2808133888.0
2007-08-23,8699.4,8735.09,8686.05,8732.83,3803462912.0
2007-08-24,8727.08,8741.63,8668.04,8690.08,3180118784.0
2007-08-27,8849.96,8849.96,8704.58,8718.3,2730431744.0
2007-08-28,8697.15,8753.38,8672.8,8727.54,2509202944.0
2007-08-29,8514.46,8643.32,8514.46,8643.32,3064877824.0
2007-08-30,8782.34,8825.91,8750.62,8771.21,3761626880.0
2007-08-31,8807.7,8982.16,8785.7,8982.16,3980312832.0
2007-09-03,9018.88,9019.41,8947.05,8979.96,3560021760.0
2007-09-04,9019.61,9027.76,8883.87,8922.98,3224303872.0
2007-09-05,9017.5,9026.29,8902.13,8913.84,3022282752.0
2007-09-06,8896.66,9017.08,8841.63,9017.08,2939637760.0
2007-09-07,9056.13,9078.46,9000.95,9018.08,3025688832.0
2007-09-10,8868.0,8953.45,8845.9,8937.58,2566411776.0
2007-09-11,8981.33,9017.29,8953.37,9003.12,3134489856.0
2007-09-12,9078.08,9084.96,9011.25,9018.12,3231140864.0
2007-09-13,9062.3,9062.3,8924.62,8927.41,2940823808.0
2007-09-14,8995.53,9046.5,8952.87,9031.62,2838132992.0
2007-09-17,9039.28,9044.37,8874.71,8899.91,2593580800.0
2007-09-19,9090.9,9090.9,8900.79,8926.37,4286449920.0
2007-09-20,8987.51,9109.51,8950.62,8983.03,3559504896.0
2007-09-21,9018.67,9105.28,8994.0,9105.28,3420522752.0
2007-09-26,9180.92,9269.62,9178.76,9257.46,4088976896.0
2007-09-27,9337.04,9413.65,9291.71,9413.65,4652101632.0
2007-09-28,9447.33,9474.04,9411.95,9411.95,4376174592.0
2007-10-01,9523.98,9555.07,9474.4,9488.5,4688321536.0
2007-10-02,9597.96,9642.95,9582.7,9623.25,5144986624.0
2007-10-03,9650.03,9783.75,9618.13,9700.07,5079363584.0
2007-10-04,9663.53,9676.34,9574.0,9627.38,3595167744.0
2007-10-05,9645.62,9670.12,9565.0,9617.25,3374859776.0
2007-10-08,9736.92,9744.96,9683.13,9717.16,3681675776.0
2007-10-09,9743.61,9743.61,9591.94,9639.83,3977244928.0
2007-10-11,9707.92,9729.46,9661.23,9697.66,3643405824.0
2007-10-12,9677.33,9731.16,9490.0,9496.46,3848488704.0
2007-10-15,9565.36,9577.04,9431.66,9518.45,2884930816.0
2007-10-16,9468.87,9618.03,9461.26,9592.46,3349391872.0
2007-10-17,9582.19,9616.25,9492.88,9562.16,3081027840.0
2007-10-18,9605.49,9667.07,9574.96,9637.07,3762605824.0
2007-10-19,9666.58,9673.96,9609.58,9611.71,3061706752.0
2007-10-22,9278.88,9381.65,9275.71,9360.62,3485139712.0
2007-10-23,9419.54,9512.55,9419.54,9502.38,3113234944.0
2007-10-24,9593.2,9640.49,9442.62,9442.62,3167944960.0
2007-10-25,9546.84,9573.29,9503.83,9568.25,2880699904.0
2007-10-26,9637.49,9661.94,9573.0,9631.5,3069689856.0
2007-10-29,9743.73,9822.37,9735.42,9809.87,4191757824.0
2007-10-30,9854.26,9859.65,9727.58,9757.92,3583303936.0
2007-10-31,9777.58,9787.9,9664.63,9711.37,4092312832.0
2007-11-01,9780.58,9785.75,9556.21,9598.23,4026634752.0
2007-11-02,9373.41,9433.07,9248.33,9273.08,3609644800.0
2007-11-05,9251.86,9313.84,9129.49,9308.59,3087735808.0
