Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2010-12-02,1943.71,1950.26,1940.23,1950.26,431647968.0
2010-12-03,1960.61,1960.61,1948.51,1957.26,434477984.0
2010-12-06,1961.23,1961.47,1946.35,1953.64,456178976.0
2010-12-07,1955.63,1964.64,1952.56,1962.52,635499968.0
2010-12-08,1960.3,1970.91,1953.97,1955.72,491198976.0
2010-12-09,1963.88,1988.96,1961.68,1988.96,446358976.0
2010-12-10,1984.11,1991.96,1979.73,1986.14,371567968.0
2010-12-13,1993.42,1997.36,1983.93,1996.59,382597984.0
2010-12-14,2000.6,2009.05,1996.82,2009.05,394471968.0
2010-12-15,2009.2,2017.48,2004.06,2017.48,488515968.0
2010-12-16,2009.86,2019.49,2002.33,2009.24,360726976.0
2010-12-17,2018.28,2027.55,2010.75,2026.3,501411968.0
2010-12-20,2008.14,2021.7,1996.44,2020.28,407277984.0
2010-12-21,2035.11,2043.81,2032.66,2037.09,368664992.0
2010-12-22,2039.35,2045.39,2035.25,2038.11,332362976.0
2010-12-23,2042.41,2043.62,2028.78,2037.53,339008992.0
2010-12-24,2040.64,2042.89,2027.96,2029.6,316154976.0
2010-12-27,2024.56,2034.62,2018.75,2022.19,279125984.0
2010-12-28,2028.41,2041.83,2026.57,2033.32,357315968.0
2010-12-29,2028.57,2043.49,2027.52,2043.49,281228000.0
2010-12-30,2047.82,2052.97,2041.66,2051.0,304336000.0
2011-01-03,2063.69,2070.09,2054.83,2070.08,348183968.0
2011-01-04,2074.56,2085.14,2069.12,2085.14,410967968.0
2011-01-05,2083.1,2087.14,2076.92,2082.55,382995968.0
2011-01-06,2094.35,2096.65,2066.1,2077.61,405394976.0
2011-01-07,2073.68,2086.2,2068.66,2086.2,333805984.0
2011-01-10,2082.29,2088.64,2069.3,2080.81,340783968.0
2011-01-11,2079.85,2088.32,2059.67,2088.32,408182976.0
2011-01-12,2091.7,2098.0,2085.99,2094.95,427287968.0
2011-01-13,2097.04,2109.34,2083.8,2089.48,421885984.0
2011-01-14,2089.7,2108.17,2076.44,2108.17,422591968.0
2011-01-17,2112.37,2118.86,2099.84,2099.85,426687968.0
2011-01-18,2095.85,2111.4,2093.32,2096.48,450896992.0
2011-01-19,2106.53,2119.24,2084.08,2115.69,423850976.0
2011-01-20,2111.41,2114.2,2102.61,2106.66,333162976.0
2011-01-21,2103.74,2104.39,2066.82,2069.92,393715968.0
2011-01-24,2067.32,2082.97,2064.0,2082.16,338863968.0
2011-01-25,2092.27,2105.33,2083.8,2086.67,400885984.0
2011-01-26,2093.59,2112.33,2092.41,2110.46,363930976.0
2011-01-27,2115.04,2121.06,2108.53,2115.01,352403968.0
2011-01-28,2115.69,2119.49,2095.36,2107.87,403414976.0
2011-01-31,2080.6,2089.72,2069.73,2069.73,320902976.0
2011-02-01,2079.92,2086.56,2071.73,2072.03,290808992.0
2011-02-07,2102.76,2107.83,2081.73,2081.74,285934976.0
2011-02-08,2090.47,2092.43,2066.71,2069.7,300330976.0
2011-02-09,2077.12,2077.12,2037.3,2045.58,333189984.0
2011-02-10,2041.07,2043.07,2008.5,2008.5,309758976.0
2011-02-11,2010.29,2021.42,1975.47,1977.19,317288000.0
2011-02-14,1999.09,2015.84,1986.94,2014.59,279512992.0
2011-02-15,2018.4,2029.99,2003.58,2010.52,275028000.0
2011-02-16,2007.08,2021.69,1989.11,1989.11,297632992.0
2011-02-17,2002.0,2006.59,1959.71,1977.22,340274976.0
2011-02-18,1989.24,2015.78,1981.75,2013.14,493967968.0
2011-02-21,2014.15,2014.98,1991.7,2005.3,324236000.0
2011-02-22,1978.34,1982.7,1958.77,1969.92,346085984.0
2011-02-23,1962.7,1977.99,1951.75,1961.63,308584000.0
2011-02-24,1957.63,1970.66,1945.41,1949.88,281573984.0
2011-02-25,1956.02,1965.48,1941.15,1963.43,306886976.0
2011-02-28,1954.4,1958.59,1935.93,1939.3,263867984.0
2011-03-02,1922.38,1940.78,1921.34,1928.24,207669984.0
2011-03-03,1942.24,1970.66,1941.23,1970.66,284828000.0
2011-03-04,1989.88,2008.89,1984.15,2004.68,334576992.0
2011-03-07,1996.48,2005.43,1978.13,1980.27,255918992.0
2011-03-08,1984.08,2007.24,1974.73,1996.32,304749984.0
2011-03-09,2007.79,2016.68,1991.52,2001.47,315356000.0
2011-03-10,1999.38,2001.27,1973.88,1981.58,288386976.0
2011-03-11,1956.34,1970.7,1949.32,1955.54,267173984.0
2011-03-14,1949.08,1971.23,1928.99,1971.23,388619968.0
2011-03-15,1966.82,1985.82,1882.09,1923.92,403888992.0
2011-03-16,1951.68,1965.15,1931.38,1957.97,284414976.0
2011-03-17,1921.59,1961.09,1919.13,1959.03,305712992.0
2011-03-18,1963.17,1988.04,1960.49,1981.13,291298976.0
2011-03-21,1985.47,2005.32,1985.15,2003.42,292258976.0
2011-03-22,2012.48,2016.27,2004.36,2013.66,304108000.0
2011-03-23,2019.18,2022.14,2005.59,2012.18,312568000.0
2011-03-24,2022.26,2036.93,2022.08,2036.78,295490976.0
2011-03-25,2058.35,2060.29,2041.72,2054.04,311216992.0
2011-03-28,2054.28,2059.92,2043.99,2056.39,285362976.0
2011-03-29,2052.87,2072.13,2050.09,2072.13,250465984.0
2011-03-30,2075.91,2100.2,2074.26,2091.38,316864000.0
2011-03-31,2098.09,2106.74,2089.12,2106.7,317892000.0
2011-04-01,2107.67,2121.02,2101.83,2121.01,337941984.0
2011-04-04,2124.37,2125.53,2103.82,2115.87,301800000.0
2011-04-05,2118.08,2130.43,2107.78,2130.43,327664000.0
2011-04-06,2129.13,2136.29,2119.66,2126.71,423047968.0
2011-04-07,2133.31,2135.73,2111.54,2122.14,382811968.0
2011-04-08,2119.01,2135.98,2118.72,2127.97,392839968.0
2011-04-11,2127.2,2135.33,2115.89,2122.39,316064992.0
2011-04-12,2117.21,2117.21,2088.67,2089.4,311136992.0
2011-04-13,2091.68,2121.93,2081.98,2121.92,348083968.0
2011-04-14,2116.49,2141.07,2109.63,2141.06,371731968.0
2011-04-15,2136.27,2142.71,2126.59,2140.5,356651968.0
2011-04-18,2146.83,2149.45,2128.02,2137.72,358279968.0
2011-04-19,2117.94,2136.95,2111.6,2122.68,375023968.0
2011-04-20,2146.38,2169.94,2138.8,2169.91,374319968.0
2011-04-21,2190.64,2211.36,2183.52,2198.54,415978976.0
2011-04-22,2203.04,2208.06,2190.87,2197.82,390811968.0
2011-04-25,2205.2,2218.07,2199.27,2216.0,354019968.0
2011-04-26,2219.47,2222.56,2196.76,2206.3,439335968.0
2011-04-27,2225.95,2231.47,2191.82,2206.7,423195968.0
2011-04-28,2215.42,2225.35,2194.15,2208.35,354847968.0
2011-04-29,2211.33,2219.6,2177.8,2192.36,364119968.0
2011-05-02,2203.09,2229.09,2202.92,2228.96,302490976.0
2011-05-03,2224.4,2228.04,2188.11,2200.73,375101984.0
2011-05-04,2196.9,2201.69,2173.21,2180.64,393734976.0
2011-05-06,2153.5,2156.81,2133.97,2147.45,344192992.0
2011-05-09,2157.95,2161.93,2136.59,2139.17,253933984.0
2011-05-11,2161.44,2166.63,2144.94,2166.63,378034976.0
2011-05-12,2139.24,2149.42,2122.6,2122.65,382251968.0
2011-05-13,2133.99,2134.53,2103.06,2120.08,397071968.0
2011-05-16,2104.67,2115.25,2097.16,2104.18,273616992.0
2011-05-17,2103.82,2111.44,2092.32,2102.41,300784000.0
2011-05-18,2110.7,2138.72,2106.41,2135.78,259989984.0
2011-05-19,2141.29,2143.41,2092.61,2095.51,283357984.0
2011-05-20,2101.45,2112.48,2084.06,2111.5,282776000.0
2011-05-23,2100.44,2100.44,2055.71,2055.71,292952000.0
2011-05-24,2052.44,2070.64,2048.55,2061.76,268516000.0
2011-05-25,2073.53,2082.12,2030.68,2035.87,344971968.0
2011-05-26,2059.93,2094.35,2056.49,2091.91,296694976.0
2011-05-27,2087.36,2111.36,2085.24,2100.24,272781984.0
2011-05-30,2115.27,2116.13,2085.75,2093.79,213191984.0
2011-05-31,2104.16,2146.79,2102.77,2142.47,303262976.0
2011-06-01,2142.67,2152.95,2132.85,2141.34,294706976.0
2011-06-02,2098.37,2126.8,2093.97,2114.2,248777984.0
2011-06-03,2123.47,2131.93,2108.75,2113.47,264106992.0
2011-06-07,2093.45,2106.85,2091.26,2099.71,246619984.0
2011-06-08,2102.97,2109.11,2068.78,2083.35,281368000.0
2011-06-09,2076.7,2088.82,2067.58,2071.42,283661984.0
2011-06-10,2085.85,2093.94,2045.24,2046.67,265873984.0
2011-06-13,2030.54,2057.65,2025.42,2048.74,218483984.0
2011-06-14,2045.22,2082.25,2040.69,2076.83,209518992.0
2011-06-15,2087.96,2091.0,2064.82,2086.53,229154992.0
2011-06-16,2057.16,2068.17,2043.81,2046.63,234155984.0
2011-06-17,2057.46,2058.67,2008.84,2031.93,282480992.0
2011-06-20,2034.35,2047.12,2017.52,2019.65,229182992.0
2011-06-21,2041.15,2051.19,2015.86,2048.17,278608000.0
2011-06-22,2066.91,2074.46,2059.36,2063.9,263838992.0
2011-06-23,2048.06,2064.96,2048.06,2055.86,259635984.0
2011-06-24,2063.92,2090.82,2062.26,2090.81,294100000.0
2011-06-27,2076.01,2076.94,2058.4,2070.29,246531984.0
2011-06-28,2092.94,2099.94,2062.91,2062.91,328640000.0
2011-06-29,2097.87,2098.95,2081.71,2094.42,256145984.0
2011-06-30,2103.59,2105.47,2091.09,2100.69,257290992.0
2011-07-01,2120.03,2131.67,2116.68,2125.74,273413984.0
2011-07-04,2143.24,2153.29,2141.98,2145.3,290458976.0
2011-07-05,2149.4,2163.37,2145.87,2161.75,284884000.0
2011-07-06,2156.94,2171.19,2155.33,2171.19,275938976.0
2011-07-07,2167.18,2184.94,2165.15,2180.59,355586976.0
2011-07-08,2192.83,2192.83,2173.96,2180.35,323022976.0
2011-07-11,2167.94,2171.29,2151.84,2157.16,240689984.0
2011-07-12,2131.07,2136.98,2107.95,2109.73,286416000.0
2011-07-13,2117.12,2129.64,2107.63,2129.64,306085984.0
2011-07-14,2119.06,2130.08,2105.24,2130.07,307416000.0
2011-07-15,2123.57,2145.2,2123.0,2145.2,272101984.0
2011-07-18,2149.97,2149.97,2121.73,2130.48,329000000.0
2011-07-19,2127.13,2140.44,2123.43,2130.21,303460000.0
2011-07-20,2158.88,2164.22,2149.25,2154.95,373911968.0
2011-07-21,2153.94,2155.49,2135.66,2145.04,362338976.0
2011-07-22,2162.0,2171.24,2153.49,2171.23,412962976.0
2011-07-25,2154.0,2158.35,2146.99,2150.48,341967968.0
2011-07-26,2163.08,2168.7,2148.22,2168.7,330149984.0
2011-07-27,2152.66,2174.73,2151.84,2174.31,297092000.0
2011-07-28,2138.61,2160.44,2138.61,2155.85,299514976.0
2011-07-29,2159.27,2159.27,2133.21,2133.21,328773984.0
2011-08-01,2160.09,2173.28,2158.24,2172.31,262843984.0
2011-08-02,2152.85,2155.44,2114.75,2121.27,350311968.0
2011-08-03,2079.19,2080.76,2056.53,2066.26,434480992.0
2011-08-04,2067.17,2071.03,2015.23,2018.47,356389984.0
2011-08-05,1937.17,1966.73,1920.67,1943.75,480966976.0
2011-08-08,1916.57,1939.92,1800.0,1869.45,571104960.0
2011-08-09,1807.88,1828.63,1684.68,1801.35,684989952.0
2011-08-10,1877.4,1877.4,1802.29,1806.24,486307968.0
2011-08-11,1733.92,1832.48,1733.92,1817.44,438894976.0
2011-08-12,1844.13,1847.12,1788.97,1793.31,468853984.0
2011-08-16,1850.53,1879.87,1848.82,1879.87,423447968.0
2011-08-17,1868.85,1906.61,1868.6,1892.67,430979968.0
2011-08-18,1891.82,1894.94,1833.34,1860.58,503351968.0
2011-08-19,1789.78,1797.18,1744.86,1744.88,503834976.0
2011-08-22,1756.59,1763.64,1704.54,1710.7,420267968.0
2011-08-23,1735.23,1781.92,1719.97,1776.68,428455968.0
2011-08-24,1788.39,1799.11,1744.07,1754.78,412559968.0
2011-08-25,1791.08,1803.77,1762.79,1764.58,398181984.0
2011-08-26,1754.39,1782.9,1754.39,1778.95,310992992.0
2011-08-29,1807.6,1836.66,1787.29,1829.5,339095968.0
2011-08-30,1853.77,1863.51,1835.65,1843.82,493168992.0
2011-08-31,1846.89,1880.11,1837.82,1880.11,410347968.0
2011-09-01,1887.21,1928.4,1877.4,1880.7,500398976.0
2011-09-02,1872.62,1890.86,1853.7,1867.75,442557984.0
2011-09-05,1829.3,1829.75,1785.82,1785.83,414039968.0
2011-09-06,1752.98,1790.47,1744.03,1766.71,505299968.0
2011-09-07,1811.6,1833.54,1798.79,1833.46,417887968.0
2011-09-08,1858.05,1858.05,1826.44,1846.64,416659968.0
2011-09-09,1817.1,1847.05,1812.9,1812.93,331917984.0
2011-09-14,1804.09,1807.47,1743.78,1749.16,339698976.0
2011-09-15,1797.18,1806.63,1742.91,1774.08,392099968.0
2011-09-16,1819.45,1844.52,1807.62,1840.1,430064992.0
2011-09-19,1818.9,1839.82,1813.1,1820.94,335584000.0
2011-09-20,1819.84,1840.73,1793.75,1837.97,321237984.0
2011-09-21,1842.17,1869.77,1831.95,1854.28,297584000.0
2011-09-22,1807.24,1819.81,1785.69,1800.55,295388000.0
2011-09-23,1736.38,1743.49,1697.39,1697.44,411835968.0
2011-09-26,1720.5,1721.03,1644.11,1652.71,424261984.0
2011-09-27,1704.25,1735.71,1695.05,1735.71,339819968.0
2011-09-28,1751.04,1762.67,1723.08,1723.09,344431968.0
2011-09-29,1713.1,1769.75,1706.9,1769.29,373917984.0
2011-09-30,1759.52,1774.29,1742.89,1769.65,354162976.0
2011-10-04,1683.94,1706.45,1658.06,1706.19,301540000.0
2011-10-05,1718.52,1718.52,1659.31,1666.52,336294976.0
2011-10-06,1714.84,1733.7,1707.77,1710.32,352623968.0
2011-10-07,1751.55,1765.43,1747.42,1759.77,334730976.0
2011-10-10,1763.3,1783.37,1761.68,1766.44,274637984.0
2011-10-11,1810.36,1811.14,1792.78,1795.02,399983968.0
2011-10-12,1789.65,1810.51,1778.97,1809.5,355344992.0
2011-10-13,1831.95,1837.49,1823.1,1823.1,431551968.0
2011-10-14,1816.19,1839.19,1803.42,1835.4,349008992.0
2011-10-17,1855.72,1865.18,1845.43,1865.18,367733984.0
2011-10-18,1826.44,1845.18,1822.91,1838.9,323454976.0
2011-10-19,1851.84,1855.93,1834.38,1855.92,340010976.0
2011-10-20,1857.46,1870.5,1804.11,1805.09,349120992.0
2011-10-21,1831.89,1843.51,1809.42,1838.38,355181984.0
2011-10-24,1858.26,1898.32,1858.23,1898.32,373902976.0
2011-10-25,1900.99,1905.78,1883.68,1888.65,354771968.0
2011-10-26,1871.69,1896.02,1864.99,1894.31,384783968.0
2011-10-27,1906.16,1923.98,1891.23,1922.04,418275968.0
2011-10-28,1961.09,1963.74,1920.81,1929.48,508759968.0
2011-10-31,1922.31,1941.32,1902.04,1909.03,393702976.0
2011-11-01,1891.22,1925.08,1891.22,1909.63,353623968.0
2011-11-02,1870.51,1899.35,1859.83,1898.01,389591968.0
2011-11-03,1895.14,1895.14,1863.57,1869.96,436423968.0
2011-11-04,1911.56,1929.01,1906.33,1928.41,466595968.0
2011-11-07,1932.95,1932.95,1915.38,1919.1,349696992.0
2011-11-08,1927.89,1928.07,1900.09,1903.14,403210976.0
2011-11-09,1925.86,1929.65,1897.47,1907.53,434623968.0
2011-11-10,1860.96,1862.27,1813.25,1813.25,401927968.0
2011-11-11,1840.98,1863.46,1823.87,1863.45,296905984.0
2011-11-14,1889.33,1907.62,1889.33,1902.81,327268000.0
2011-11-15,1888.67,1900.58,1878.42,1886.12,361432992.0
2011-11-16,1898.14,1911.33,1853.13,1856.07,407755008.0
2011-11-17,1862.87,1876.88,1835.73,1876.67,353143008.0
2011-11-18,1839.63,1850.04,1832.17,1839.17,337049984.0
2011-11-21,1833.9,1833.9,1811.69,1820.03,299736000.0
2011-11-22,1798.41,1830.84,1797.93,1826.28,271102016.0
2011-11-23,1820.86,1820.86,1780.24,1783.1,411238016.0
2011-11-24,1775.82,1800.01,1769.43,1795.06,280368992.0
2011-11-25,1780.06,1790.81,1766.73,1776.4,306412992.0
2011-11-28,1804.8,1816.65,1795.39,1815.28,277681984.0
2011-11-29,1828.3,1856.76,1823.93,1856.52,329520992.0
2011-11-30,1847.17,1858.1,1838.7,1847.51,334552992.0
2011-12-01,1911.5,1926.33,1908.33,1916.18,500455008.0
2011-12-02,1914.41,1920.64,1905.69,1916.04,389328992.0
2011-12-05,1928.46,1929.18,1911.61,1922.9,330235008.0
2011-12-06,1914.49,1920.7,1892.01,1902.82,383428992.0
2011-12-07,1914.5,1921.52,1904.52,1919.42,402803008.0
2011-12-08,1911.07,1925.56,1898.34,1912.39,426920992.0
2011-12-09,1883.86,1894.59,1872.67,1874.75,372812992.0
2011-12-12,1902.75,1903.19,1890.18,1899.76,409624992.0
2011-12-13,1877.4,1880.4,1863.77,1864.06,450081984.0
2011-12-14,1852.2,1864.79,1851.89,1857.75,401927008.0
2011-12-15,1834.82,1840.94,1817.61,1819.11,409620000.0
2011-12-16,1827.83,1842.94,1823.68,1839.96,489950016.0
2011-12-19,1829.49,1829.49,1750.6,1776.93,684313024.0
2011-12-20,1791.62,1797.59,1780.1,1793.06,389772000.0
2011-12-21,1837.99,1850.67,1831.26,1848.41,516912000.0
2011-12-22,1841.23,1847.49,1835.91,1847.49,406414016.0
2011-12-23,1861.07,1872.31,1859.4,1867.22,466331008.0
2011-12-26,1873.07,1873.79,1851.99,1856.7,434744992.0
2011-12-27,1856.78,1864.71,1813.48,1842.02,529919008.0
2011-12-28,1833.26,1833.26,1817.97,1825.12,378656992.0
2011-12-29,1815.63,1835.19,1806.88,1825.74,344644992.0
2012-01-02,1831.69,1837.81,1814.55,1826.37,323358016.0
2012-01-03,1846.56,1875.41,1846.56,1875.41,443473984.0
2012-01-04,1883.48,1884.69,1866.22,1866.22,494500000.0
2012-01-05,1869.42,1875.97,1860.57,1863.74,533768000.0
2012-01-06,1867.12,1867.12,1824.29,1843.14,472680000.0
2012-01-09,1832.04,1832.04,1810.48,1826.49,395512000.0
2012-01-10,1841.13,1859.55,1840.47,1853.22,388644000.0
2012-01-11,1857.54,1857.82,1843.12,1845.55,447955008.0
2012-01-12,1853.1,1864.57,1837.96,1864.57,476340992.0
2012-01-13,1865.72,1881.84,1861.53,1875.68,475032000.0
2012-01-16,1860.77,1863.32,1843.86,1859.27,391915008.0
2012-01-17,1878.16,1892.76,1878.16,1892.74,431987008.0
2012-01-18,1891.17,1898.7,1884.33,1892.39,428001984.0
2012-01-19,1912.43,1914.98,1902.02,1914.97,374371008.0
2012-01-20,1922.13,1952.09,1922.13,1949.89,404776000.0
2012-01-25,1947.74,1973.35,1945.14,1952.23,375932000.0
2012-01-26,1959.19,1962.71,1949.51,1957.18,408022016.0
2012-01-27,1960.7,1966.2,1949.46,1964.83,448919008.0
2012-01-30,1956.63,1961.6,1936.14,1940.55,411695008.0
2012-01-31,1943.25,1960.44,1936.68,1955.79,469193984.0
2012-02-01,1948.57,1969.8,1947.46,1959.24,501060992.0
2012-02-02,1982.23,1993.88,1977.32,1984.3,641046976.0
2012-02-03,1982.24,1982.62,1961.95,1972.34,535879008.0
2012-02-06,1994.21,1996.05,1964.77,1973.13,523216000.0
2012-02-07,1976.77,1983.82,1971.33,1981.59,539408000.0
2012-02-08,1985.21,2003.73,1982.99,2003.73,587907968.0
2012-02-09,1998.2,2014.62,1978.51,2014.62,557635008.0
2012-02-10,2010.04,2011.52,1986.96,1993.71,696742016.0
2012-02-13,2000.66,2010.66,1991.28,2005.74,452785984.0
2012-02-14,1999.53,2008.65,1995.6,2002.64,515880992.0
2012-02-15,2012.0,2026.75,2009.68,2025.32,681465024.0
2012-02-16,2005.37,2012.44,1995.99,1997.45,696684992.0
2012-02-17,2025.56,2031.4,2019.79,2023.47,731089024.0
2012-02-20,2041.51,2047.43,2024.59,2024.9,733913984.0
2012-02-21,2022.05,2030.46,2007.46,2024.24,709017984.0
2012-02-22,2018.07,2028.93,2015.3,2028.65,883739008.0
2012-02-23,2016.46,2016.46,2001.25,2007.8,690115968.0
2012-02-24,2010.6,2019.9,1998.39,2019.89,717913024.0
2012-02-27,2013.61,2013.69,1987.74,1991.16,636009024.0
2012-02-28,1995.93,2006.26,1992.66,2003.69,607928000.0
2012-02-29,2015.38,2033.63,2015.38,2030.25,562638976.0
2012-03-02,2041.52,2046.82,2033.5,2034.63,483187008.0
2012-03-05,2028.97,2030.57,2011.5,2016.06,548008000.0
2012-03-06,2019.28,2023.83,1988.86,2000.36,554732032.0
2012-03-07,1968.72,1987.97,1966.69,1982.15,511287008.0
2012-03-08,1989.3,2004.72,1978.79,2000.76,456092992.0
2012-03-09,2017.67,2022.95,2001.67,2018.3,416398016.0
2012-03-12,2018.73,2019.14,2001.5,2002.5,375479008.0
2012-03-13,2012.91,2028.98,2012.91,2025.04,448921984.0
2012-03-14,2050.5,2057.28,2045.08,2045.08,541113024.0
2012-03-15,2044.01,2050.48,2038.6,2043.76,476104992.0
2012-03-16,2054.63,2054.99,2034.21,2034.44,464241984.0
2012-03-19,2040.07,2050.87,2036.35,2047.0,555800000.0
2012-03-20,2046.38,2055.34,2035.26,2042.15,540336000.0
2012-03-21,2031.58,2039.8,2022.97,2027.23,517065984.0
2012-03-22,2026.75,2031.42,2017.93,2026.12,541726016.0
2012-03-23,2015.07,2029.77,2013.72,2026.83,506768992.0
2012-03-26,2035.17,2041.05,2012.86,2019.19,436975008.0
2012-03-27,2042.47,2043.75,2028.39,2039.76,606412032.0
2012-03-28,2034.35,2038.45,2028.11,2031.74,533800000.0
2012-03-29,2019.41,2025.23,2004.94,2014.41,470320992.0
2012-03-30,2011.5,2018.09,2002.61,2014.04,449871008.0
2012-04-02,2022.42,2031.79,2015.72,2029.29,409916992.0
2012-04-03,2040.81,2051.8,2038.52,2049.28,593278016.0
2012-04-04,2046.9,2048.11,2015.57,2018.61,621544000.0
2012-04-05,2006.27,2030.69,1997.12,2028.77,549308032.0
2012-04-06,2026.32,2033.49,2022.81,2029.03,536307008.0
2012-04-09,2008.03,2009.36,1995.8,1997.08,466745984.0
2012-04-10,2000.77,2011.27,1990.13,1994.41,543734976.0
2012-04-12,1985.16,1986.63,1969.09,1986.63,391510016.0
2012-04-13,2001.71,2011.37,1996.23,2008.91,495288000.0
2012-04-16,1985.28,1998.35,1982.93,1992.63,452523008.0
2012-04-17,1995.33,1999.5,1982.44,1985.3,445681984.0
2012-04-18,2014.23,2014.95,2001.59,2004.53,382936992.0
2012-04-19,2000.4,2008.82,1994.61,1999.86,412119008.0
2012-04-20,1988.22,1988.22,1970.54,1974.65,518732992.0
2012-04-23,1971.39,1980.94,1964.12,1972.63,585158976.0
2012-04-24,1956.75,1972.24,1954.01,1963.42,630803968.0
2012-04-25,1980.51,1980.51,1961.97,1961.98,681753984.0
2012-04-26,1976.82,1979.43,1955.05,1964.04,607424000.0
2012-04-27,1972.05,1983.26,1967.84,1975.35,484704000.0
2012-04-30,1989.52,1991.12,1975.46,1981.99,837865024.0
2012-05-02,1994.17,2001.11,1989.55,1999.07,653036032.0
2012-05-03,1995.78,1998.9,1990.45,1995.11,685809024.0
2012-05-04,1987.03,1992.1,1981.58,1989.15,608820992.0
2012-05-07,1956.06,1960.51,1952.42,1956.44,533662016.0
2012-05-08,1967.28,1969.64,1961.44,1967.01,492688000.0
2012-05-09,1958.31,1962.04,1945.31,1950.29,468022016.0
2012-05-10,1944.8,1951.51,1937.14,1944.93,425055008.0
2012-05-11,1939.0,1939.0,1915.69,1917.13,535932000.0
2012-05-14,1917.26,1921.65,1900.43,1913.73,399003008.0
2012-05-15,1897.74,1904.99,1881.8,1898.96,524593984.0
2012-05-16,1886.69,1889.29,1840.23,1840.53,426184992.0
2012-05-17,1842.83,1856.34,1833.08,1845.24,444286016.0
2012-05-18,1813.79,1813.79,1779.47,1782.46,547766976.0
2012-05-21,1801.48,1804.48,1788.33,1799.13,414129984.0
2012-05-22,1825.82,1831.06,1813.53,1828.69,428369984.0
2012-05-23,1815.33,1815.33,1796.5,1808.62,447564000.0
2012-05-24,1807.07,1816.98,1800.74,1814.47,407900992.0
2012-05-25,1818.62,1831.78,1815.54,1824.17,386488992.0
2012-05-29,1821.63,1851.94,1817.9,1849.91,327998016.0
2012-05-30,1846.12,1846.6,1828.83,1844.86,417041984.0
2012-05-31,1819.99,1843.49,1813.01,1843.47,447944992.0
2012-06-01,1832.08,1842.0,1821.98,1834.51,334417984.0
2012-06-04,1782.58,1794.02,1776.85,1783.13,395063008.0
2012-06-05,1799.88,1806.11,1791.84,1801.85,338828000.0
2012-06-07,1839.49,1853.2,1839.49,1847.95,403444000.0
2012-06-08,1854.0,1854.59,1832.83,1835.64,379828000.0
2012-06-11,1860.9,1869.33,1859.74,1867.04,382217984.0
2012-06-12,1840.56,1857.93,1840.1,1854.74,421368992.0
2012-06-13,1867.45,1867.45,1849.71,1859.32,558260992.0
2012-06-14,1856.57,1871.48,1855.06,1871.48,426635008.0
2012-06-15,1871.48,1871.48,1847.19,1858.16,452511008.0
2012-06-18,1892.91,1901.11,1887.05,1891.71,376280992.0
2012-06-19,1885.56,1895.32,1883.56,1891.77,380908992.0
2012-06-20,1908.19,1908.19,1895.27,1904.12,367740992.0
2012-06-21,1895.51,1900.44,1879.65,1889.15,390168992.0
2012-06-22,1861.44,1863.57,1843.57,1847.39,300707008.0
